2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG SSLConnectionSocketFactory:268 - Enabled cipher suites: [TLS_AES_256_GCM_SHA384, TLS_AES_128_GCM_SHA256, TLS_CHACHA20_POLY1305_SHA256, TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_RSA_WITH_AES_256_GCM_SHA384, TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256, TLS_DHE_DSS_WITH_AES_256_GCM_SHA384, TLS_DHE_RSA_WITH_AES_128_GCM_SHA256, TLS_DHE_DSS_WITH_AES_128_GCM_SHA256, TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_RSA_WITH_AES_256_CBC_SHA256, TLS_DHE_DSS_WITH_AES_256_CBC_SHA256, TLS_DHE_RSA_WITH_AES_128_CBC_SHA256, TLS_DHE_DSS_WITH_AES_128_CBC_SHA256, TLS_ECDH_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDH_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDH_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDH_ECDSA_WITH_AES_256_CBC_SHA384, TLS_ECDH_RSA_WITH_AES_256_CBC_SHA384, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA256, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA256, TLS_ECDHE_ECDSA_WITH_AES_256_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_RSA_WITH_AES_256_CBC_SHA, TLS_DHE_DSS_WITH_AES_256_CBC_SHA, TLS_DHE_RSA_WITH_AES_128_CBC_SHA, TLS_DHE_DSS_WITH_AES_128_CBC_SHA, TLS_ECDH_ECDSA_WITH_AES_256_CBC_SHA, TLS_ECDH_RSA_WITH_AES_256_CBC_SHA, TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA, TLS_ECDH_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_GCM_SHA384, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA256, TLS_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_EMPTY_RENEGOTIATION_INFO_SCSV]
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG SSLConnectionSocketFactory:272 - Starting handshake
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG SSLConnectionSocketFactory:58 - Secure session established
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG SSLConnectionSocketFactory:59 -  negotiated protocol: TLSv1.3
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG SSLConnectionSocketFactory:60 -  negotiated cipher suite: TLS_AES_256_GCM_SHA384
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG SSLConnectionSocketFactory:70 -  peer principal: CN=*.github.io, O="GitHub, Inc.", L=San Francisco, ST=California, C=US
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG SSLConnectionSocketFactory:79 -  peer alternative names: [*.github.io, github.com, *.github.com, www.github.com, github.io, githubusercontent.com, *.githubusercontent.com]
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG SSLConnectionSocketFactory:83 -  issuer principal: CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG DefaultHttpClientConnectionOperator:151 - http-outgoing-0 connection established 192.168.1.11:49217<->185.199.109.133:443
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG PoolingHttpClientConnectionManager:404 - ep-0000000000 connected http-outgoing-0
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG InternalHttpClient:160 - ep-0000000000 endpoint connected
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG MainClientExec:102 - ex-0000000001 executing GET /bonigarcia/webdrivermanager/master/src/main/resources/commands.properties HTTP/1.1
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG InternalHttpClient:210 - ep-0000000000 start execution ex-0000000001
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG PoolingHttpClientConnectionManager:581 - ep-0000000000 executing exchange ex-0000000001 over http-outgoing-0
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG headers:200 - http-outgoing-0 >> GET /bonigarcia/webdrivermanager/master/src/main/resources/commands.properties HTTP/1.1
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG headers:203 - http-outgoing-0 >> user-agent: Apache-HttpClient/5.0
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG headers:203 - http-outgoing-0 >> accept-encoding: gzip, deflate, br
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG headers:203 - http-outgoing-0 >> cache-control: max-age=0
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG headers:203 - http-outgoing-0 >> connection: keep-alive
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG headers:203 - http-outgoing-0 >> Host: raw.githubusercontent.com
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 >> "GET /bonigarcia/webdrivermanager/master/src/main/resources/commands.properties HTTP/1.1[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 >> "user-agent: Apache-HttpClient/5.0[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 >> "accept-encoding: gzip, deflate, br[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 >> "cache-control: max-age=0[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 >> "connection: keep-alive[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 >> "Host: raw.githubusercontent.com[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 >> "[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "HTTP/1.1 200 OK[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Connection: keep-alive[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Content-Length: 723[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Cache-Control: max-age=300[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Content-Security-Policy: default-src 'none'; style-src 'unsafe-inline'; sandbox[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Content-Type: text/plain; charset=utf-8[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "ETag: W/"e82b438271e9e8680c688b0b680efd0bdd22faa6d6f0a32fc1fd8accc486b67e"[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Strict-Transport-Security: max-age=31536000[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "X-Content-Type-Options: nosniff[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "X-Frame-Options: deny[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "X-XSS-Protection: 1; mode=block[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "X-GitHub-Request-Id: 8B6A:7EFD:327D03:3888E5:63E18873[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Content-Encoding: gzip[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Accept-Ranges: bytes[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Date: Tue, 07 Feb 2023 21:15:29 GMT[\r][\n]"
2023-02-07 23:15:29  [main]:[%PARSER_ERROR[tid]] DEBUG wire:92 - http-outgoing-0 << "Via: 1.1 varnish[\r][\n]"
